(['12'], 6700)
(['18'], 6315)
(['30'], 2680)
(['3'], 2254)
(['14'], 1256)
(['8'], 6754)
(['21'], 2755)
(['22'], 6738)
(['9'], 4669)
(['0'], 9432)
(['11'], 8645)
(['23'], 230)
(['17'], 1682)
(['6'], 1240)
(['25'], 2017)
(['28'], 1555)
(['26'], 4790)
(['1'], 620)
(['5'], 455)
(['19'], 523)
(['31'], 256)
(['24'], 515)
(['20'], 468)
(['27'], 162)
(['2'], 338)
(['10'], 243)
(['29'], 237)
(['8', '8', '8', '26'], 17)
(['8', '8', '11', '11'], 12)
(['8', '8', '26', '8'], 13)
(['8', '0', '0', '0'], 24)
(['8', '11', '12', '11'], 16)
(['8', '11', '11', '11'], 16)
(['8', '26', '8', '8'], 20)
(['8', '26', '8', '26'], 15)
(['8', '26', '26', '8'], 10)
(['21', '21', '12', '21'], 10)
(['21', '21', '21', '21'], 76)
(['22', '22', '22', '12'], 10)
(['22', '22', '22', '22'], 293)
(['22', '22', '22', '0'], 97)
(['22', '22', '22', '11'], 22)
(['22', '22', '0', '22'], 113)
(['22', '22', '0', '0'], 52)
(['22', '22', '11', '11'], 12)
(['22', '0', '22', '22'], 115)
(['22', '0', '22', '0'], 97)
(['22', '0', '0', '22'], 60)
(['22', '0', '0', '0'], 43)
(['9', '12', '12', '12'], 21)
(['9', '12', '12', '9'], 42)
(['9', '12', '9', '12'], 70)
(['9', '12', '9', '9'], 121)
(['9', '12', '9', '0'], 23)
(['9', '12', '9', '11'], 13)
(['9', '12', '9', '10'], 34)
(['9', '12', '0', '9'], 13)
(['9', '12', '0', '0'], 10)
(['9', '12', '10', '9'], 19)
(['9', '9', '12', '12'], 43)
(['9', '9', '12', '9'], 115)
(['9', '9', '12', '0'], 12)
(['9', '9', '12', '10'], 15)
(['9', '9', '9', '12'], 57)
(['9', '9', '9', '9'], 229)
(['9', '9', '9', '0'], 34)
(['9', '9', '9', '11'], 13)
(['9', '9', '9', '6'], 12)
(['9', '9', '9', '10'], 52)
(['9', '9', '0', '9'], 39)
(['9', '9', '0', '0'], 23)
(['9', '9', '10', '12'], 11)
(['9', '9', '10', '9'], 56)
(['9', '9', '10', '10'], 29)
(['9', '0', '12', '9'], 14)
(['9', '0', '9', '12'], 16)
(['9', '0', '9', '9'], 31)
(['9', '0', '9', '0'], 33)
(['9', '0', '0', '9'], 23)
(['9', '0', '0', '0'], 24)
(['9', '10', '12', '9'], 25)
(['9', '10', '12', '10'], 18)
(['9', '10', '9', '12'], 22)
(['9', '10', '9', '9'], 57)
(['9', '10', '9', '10'], 54)
(['9', '10', '10', '9'], 31)
(['9', '10', '10', '10'], 16)
(['0', '12', '9', '9'], 12)
(['0', '12', '9', '0'], 17)
(['0', '12', '0', '9'], 13)
(['0', '12', '0', '0'], 32)
(['0', '18', '18', '18'], 35)
(['0', '18', '18', '0'], 26)
(['0', '18', '0', '12'], 11)
(['0', '18', '0', '18'], 22)
(['0', '18', '0', '0'], 66)
(['0', '18', '0', '17'], 13)
(['0', '18', '17', '0'], 14)
(['0', '18', '17', '17'], 16)
(['0', '30', '30', '30'], 45)
(['0', '30', '30', '0'], 50)
(['0', '30', '0', '30'], 57)
(['0', '30', '0', '0'], 46)
(['0', '14', '0', '0'], 11)
(['0', '22', '22', '22'], 74)
(['0', '22', '22', '0'], 61)
(['0', '22', '0', '22'], 76)
(['0', '22', '0', '0'], 55)
(['0', '9', '12', '9'], 17)
(['0', '9', '12', '0'], 12)
(['0', '9', '9', '12'], 12)
(['0', '9', '9', '9'], 22)
(['0', '9', '9', '0'], 25)
(['0', '9', '0', '12'], 11)
(['0', '9', '0', '9'], 37)
(['0', '9', '0', '0'], 41)
(['0', '0', '12', '0'], 43)
(['0', '0', '18', '18'], 18)
(['0', '0', '18', '0'], 50)
(['0', '0', '30', '30'], 41)
(['0', '0', '30', '0'], 53)
(['0', '0', '22', '22'], 45)
(['0', '0', '22', '0'], 51)
(['0', '0', '9', '9'], 18)
(['0', '0', '9', '0'], 34)
(['0', '0', '0', '12'], 42)
(['0', '0', '0', '18'], 33)
(['0', '0', '0', '30'], 38)
(['0', '0', '0', '8'], 16)
(['0', '0', '0', '22'], 37)
(['0', '0', '0', '9'], 29)
(['0', '0', '0', '0'], 414)
(['0', '0', '0', '11'], 23)
(['0', '0', '0', '17'], 70)
(['0', '0', '0', '28'], 22)
(['0', '0', '0', '26'], 15)
(['0', '0', '11', '11'], 13)
(['0', '0', '17', '0'], 76)
(['0', '0', '17', '17'], 67)
(['0', '0', '28', '0'], 23)
(['0', '0', '28', '28'], 19)
(['0', '0', '26', '0'], 20)
(['0', '0', '26', '26'], 16)
(['0', '11', '11', '11'], 17)
(['0', '17', '18', '0'], 12)
(['0', '17', '18', '17'], 15)
(['0', '17', '0', '0'], 68)
(['0', '17', '0', '17'], 89)
(['0', '17', '17', '12'], 13)
(['0', '17', '17', '0'], 80)
(['0', '17', '17', '17'], 80)
(['0', '28', '0', '0'], 23)
(['0', '28', '0', '28'], 33)
(['0', '28', '28', '0'], 30)
(['0', '28', '28', '28'], 28)
(['0', '26', '0', '0'], 17)
(['0', '26', '0', '26'], 15)
(['0', '26', '25', '25'], 11)
(['0', '26', '25', '26'], 13)
(['0', '26', '26', '0'], 14)
(['0', '26', '26', '26'], 11)
(['11', '12', '12', '12'], 79)
(['11', '12', '12', '11'], 215)
(['11', '12', '11', '12'], 326)
(['11', '12', '11', '8'], 15)
(['11', '12', '11', '21'], 10)
(['11', '12', '11', '22'], 10)
(['11', '12', '11', '11'], 449)
(['11', '12', '11', '6'], 15)
(['11', '8', '11', '11'], 16)
(['11', '9', '11', '11'], 10)
(['11', '0', '0', '0'], 13)
(['11', '0', '11', '11'], 12)
(['11', '11', '12', '12'], 155)
(['11', '11', '12', '8'], 11)
(['11', '11', '12', '11'], 451)
(['11', '11', '18', '11'], 10)
(['11', '11', '8', '11'], 19)
(['11', '11', '21', '11'], 10)
(['11', '11', '0', '0'], 10)
(['11', '11', '0', '11'], 10)
(['11', '11', '11', '12'], 339)
(['11', '11', '11', '8'], 14)
(['11', '11', '11', '22'], 10)
(['11', '11', '11', '0'], 12)
(['11', '11', '11', '11'], 716)
(['11', '11', '11', '27'], 10)
(['17', '12', '17', '0'], 11)
(['17', '12', '17', '17'], 13)
(['17', '18', '0', '17'], 14)
(['17', '18', '17', '0'], 21)
(['17', '18', '17', '17'], 27)
(['17', '0', '12', '0'], 11)
(['17', '0', '12', '17'], 14)
(['17', '0', '18', '0'], 14)
(['17', '0', '18', '17'], 19)
(['17', '0', '0', '0'], 60)
(['17', '0', '0', '17'], 71)
(['17', '0', '17', '12'], 16)
(['17', '0', '17', '18'], 19)
(['17', '0', '17', '0'], 96)
(['17', '0', '17', '17'], 104)
(['17', '17', '12', '17'], 19)
(['17', '17', '18', '0'], 14)
(['17', '17', '18', '17'], 24)
(['17', '17', '0', '12'], 14)
(['17', '17', '0', '0'], 55)
(['17', '17', '0', '17'], 104)
(['17', '17', '17', '12'], 22)
(['17', '17', '17', '18'], 12)
(['17', '17', '17', '0'], 86)
(['17', '17', '17', '17'], 127)
(['6', '6', '6', '6'], 10)
(['25', '25', '25', '25'], 56)
(['25', '25', '25', '26'], 43)
(['25', '25', '26', '25'], 72)
(['25', '25', '26', '26'], 40)
(['25', '26', '25', '8'], 12)
(['25', '26', '25', '25'], 66)
(['25', '26', '25', '26'], 82)
(['25', '26', '26', '25'], 47)
(['25', '26', '26', '26'], 44)
(['28', '0', '0', '0'], 20)
(['28', '0', '0', '28'], 28)
(['28', '0', '28', '0'], 34)
(['28', '0', '28', '28'], 35)
(['28', '28', '22', '28'], 10)
(['28', '28', '0', '0'], 20)
(['28', '28', '0', '28'], 34)
(['28', '28', '28', '0'], 31)
(['28', '28', '28', '28'], 90)
(['28', '28', '28', '29'], 11)
(['28', '28', '29', '28'], 17)
(['28', '29', '28', '28'], 13)
(['28', '29', '28', '29'], 11)
(['26', '12', '26', '26'], 10)
(['26', '8', '8', '8'], 12)
(['26', '8', '8', '26'], 11)
(['26', '8', '26', '8'], 21)
(['26', '8', '26', '26'], 18)
(['26', '0', '0', '0'], 20)
(['26', '0', '0', '26'], 23)
(['26', '0', '25', '25'], 10)
(['26', '0', '26', '0'], 23)
(['26', '0', '26', '25'], 13)
(['26', '0', '26', '26'], 23)
(['26', '25', '25', '25'], 44)
(['26', '25', '25', '26'], 60)
(['26', '25', '26', '25'], 91)
(['26', '25', '26', '26'], 80)
(['26', '26', '12', '26'], 10)
(['26', '26', '8', '8'], 12)
(['26', '26', '8', '26'], 17)
(['26', '26', '0', '0'], 13)
(['26', '26', '0', '26'], 17)
(['26', '26', '25', '25'], 50)
(['26', '26', '25', '26'], 82)
(['26', '26', '26', '12'], 10)
(['26', '26', '26', '8'], 17)
(['26', '26', '26', '0'], 18)
(['26', '26', '26', '25'], 59)
(['26', '26', '26', '26'], 198)
(['1', '1', '1', '1'], 34)
(['19', '19', '19', '19'], 11)
(['31', '30', '30', '30'], 29)
(['31', '30', '30', '31'], 36)
(['31', '30', '31', '30'], 35)
(['31', '30', '31', '31'], 35)
(['31', '31', '30', '30'], 18)
(['31', '31', '30', '31'], 29)
(['31', '31', '31', '30'], 16)
(['31', '31', '31', '31'], 24)
(['24', '24', '24', '24'], 13)
(['20', '20', '20', '20'], 14)
(['2', '30', '2', '2'], 14)
(['2', '2', '2', '2'], 17)
(['10', '12', '9', '9'], 13)
(['10', '12', '9', '10'], 18)
(['10', '12', '10', '9'], 12)
(['10', '9', '12', '9'], 24)
(['10', '9', '12', '10'], 17)
(['10', '9', '9', '9'], 23)
(['10', '9', '9', '10'], 34)
(['10', '9', '10', '9'], 32)
(['10', '9', '10', '10'], 15)
(['10', '10', '9', '9'], 10)
(['10', '10', '9', '10'], 14)
(['29', '28', '29', '28'], 10)
(['7', '7', '7', '7'], 10)
(['12', '12', '12', '12', '12'], 18)
(['12', '12', '12', '12', '9'], 12)
(['12', '12', '12', '12', '11'], 16)
(['12', '12', '12', '9', '12'], 10)
(['12', '12', '12', '11', '12'], 19)
(['12', '12', '12', '11', '11'], 25)
(['12', '12', '9', '12', '12'], 28)
(['12', '12', '9', '12', '9'], 19)
(['12', '12', '9', '9', '12'], 21)
(['12', '12', '9', '9', '9'], 13)
(['12', '12', '11', '12', '12'], 16)
(['12', '12', '11', '12', '11'], 45)
(['12', '12', '11', '11', '12'], 28)
(['12', '12', '11', '11', '11'], 48)
(['12', '9', '12', '12', '9'], 13)
(['12', '9', '12', '9', '12'], 21)
(['12', '9', '12', '9', '9'], 10)
(['12', '9', '9', '12', '12'], 17)
(['12', '9', '9', '12', '9'], 11)
(['12', '9', '9', '9', '12'], 11)
(['12', '9', '9', '9', '9'], 17)
(['12', '11', '12', '12', '12'], 21)
(['12', '11', '12', '12', '11'], 52)
(['12', '11', '12', '11', '12'], 73)
(['12', '11', '12', '11', '11'], 101)
(['12', '11', '11', '12', '12'], 27)
(['12', '11', '11', '12', '11'], 98)
(['12', '11', '11', '11', '12'], 61)
(['12', '11', '11', '11', '11'], 104)
(['18', '18', '18', '18', '18'], 61)
(['18', '18', '18', '18', '0'], 15)
(['18', '18', '18', '0', '18'], 19)
(['18', '18', '18', '0', '0'], 12)
(['18', '18', '0', '18', '18'], 12)
(['18', '18', '0', '18', '0'], 18)
(['18', '18', '0', '0', '0'], 11)
(['18', '0', '18', '18', '18'], 21)
(['18', '0', '18', '0', '0'], 11)
(['18', '0', '0', '18', '0'], 13)
(['18', '0', '0', '0', '0'], 13)
(['30', '30', '30', '30', '30'], 51)
(['30', '30', '30', '30', '0'], 29)
(['30', '30', '30', '0', '30'], 30)
(['30', '30', '30', '0', '0'], 26)
(['30', '30', '0', '30', '30'], 38)
(['30', '30', '0', '30', '0'], 39)
(['30', '30', '0', '0', '30'], 28)
(['30', '30', '0', '0', '0'], 29)
(['30', '30', '31', '30', '30'], 19)
(['30', '30', '31', '30', '31'], 12)
(['30', '0', '30', '30', '30'], 32)
(['30', '0', '30', '30', '0'], 38)
(['30', '0', '30', '0', '30'], 44)
(['30', '0', '30', '0', '0'], 36)
(['30', '0', '0', '30', '30'], 31)
(['30', '0', '0', '30', '0'], 37)
(['30', '0', '0', '0', '30'], 30)
(['30', '0', '0', '0', '0'], 29)
(['30', '31', '30', '30', '30'], 18)
(['30', '31', '30', '30', '31'], 14)
(['30', '31', '30', '31', '30'], 15)
(['30', '31', '30', '31', '31'], 14)
(['30', '31', '31', '30', '31'], 10)
(['3', '30', '3', '3', '3'], 10)
(['3', '3', '30', '3', '3'], 15)
(['3', '3', '3', '3', '3'], 23)
(['8', '8', '8', '8', '8'], 82)
(['21', '21', '21', '21', '21'], 14)
(['22', '22', '22', '22', '22'], 90)
(['22', '22', '22', '22', '0'], 36)
(['22', '22', '22', '0', '22'], 42)
(['22', '22', '22', '0', '0'], 21)
(['22', '22', '0', '22', '22'], 50)
(['22', '22', '0', '22', '0'], 40)
(['22', '22', '0', '0', '22'], 21)
(['22', '22', '0', '0', '0'], 19)
(['22', '0', '22', '22', '22'], 46)
(['22', '0', '22', '22', '0'], 41)
(['22', '0', '22', '0', '22'], 49)
(['22', '0', '22', '0', '0'], 35)
(['22', '0', '0', '22', '22'], 28)
(['22', '0', '0', '22', '0'], 29)
(['22', '0', '0', '0', '22'], 18)
(['22', '0', '0', '0', '0'], 15)
(['9', '12', '12', '9', '9'], 11)
(['9', '12', '9', '12', '9'], 19)
(['9', '12', '9', '9', '12'], 12)
(['9', '12', '9', '9', '9'], 37)
(['9', '12', '9', '9', '0'], 10)
(['9', '12', '9', '10', '9'], 15)
(['9', '9', '12', '9', '12'], 14)
(['9', '9', '12', '9', '9'], 39)
(['9', '9', '12', '9', '0'], 11)
(['9', '9', '12', '9', '10'], 11)
(['9', '9', '9', '12', '9'], 23)
(['9', '9', '9', '9', '12'], 14)
(['9', '9', '9', '9', '9'], 73)
(['9', '9', '9', '9', '0'], 14)
(['9', '9', '9', '9', '10'], 10)
(['9', '9', '9', '0', '9'], 16)
(['9', '9', '9', '0', '0'], 11)
(['9', '9', '9', '10', '9'], 20)
(['9', '9', '0', '9', '9'], 11)
(['9', '9', '0', '9', '0'], 14)
(['9', '9', '0', '0', '0'], 10)
(['9', '9', '10', '9', '9'], 17)
(['9', '9', '10', '9', '10'], 19)
(['9', '0', '9', '9', '9'], 10)
(['9', '0', '9', '9', '0'], 16)
(['9', '0', '9', '0', '9'], 16)
(['9', '0', '9', '0', '0'], 12)
(['9', '0', '0', '9', '0'], 11)
(['9', '0', '0', '0', '0'], 15)
(['9', '10', '12', '9', '9'], 11)
(['9', '10', '12', '9', '10'], 14)
(['9', '10', '12', '10', '9'], 11)
(['9', '10', '9', '12', '9'], 17)
(['9', '10', '9', '12', '10'], 13)
(['9', '10', '9', '9', '9'], 18)
(['9', '10', '9', '9', '10'], 26)
(['9', '10', '9', '10', '9'], 27)
(['9', '10', '9', '10', '10'], 14)
(['9', '10', '10', '9', '10'], 12)
(['0', '12', '0', '0', '0'], 12)
(['0', '18', '18', '18', '18'], 11)
(['0', '18', '0', '18', '0'], 10)
(['0', '18', '0', '0', '0'], 17)
(['0', '30', '30', '30', '30'], 24)
(['0', '30', '30', '30', '0'], 26)
(['0', '30', '30', '0', '30'], 32)
(['0', '30', '30', '0', '0'], 29)
(['0', '30', '0', '30', '30'], 33)
(['0', '30', '0', '30', '0'], 43)
(['0', '30', '0', '0', '30'], 28)
(['0', '30', '0', '0', '0'], 29)
(['0', '22', '22', '22', '22'], 34)
(['0', '22', '22', '22', '0'], 30)
(['0', '22', '22', '0', '22'], 27)
(['0', '22', '22', '0', '0'], 15)
(['0', '22', '0', '22', '22'], 36)
(['0', '22', '0', '22', '0'], 38)
(['0', '22', '0', '0', '22'], 25)
(['0', '22', '0', '0', '0'], 19)
(['0', '9', '9', '9', '0'], 12)
(['0', '9', '9', '0', '0'], 10)
(['0', '9', '0', '9', '9'], 10)
(['0', '9', '0', '9', '0'], 18)
(['0', '9', '0', '0', '9'], 13)
(['0', '9', '0', '0', '0'], 18)
(['0', '0', '12', '0', '0'], 13)
(['0', '0', '18', '0', '0'], 17)
(['0', '0', '30', '30', '30'], 24)
(['0', '0', '30', '30', '0'], 24)
(['0', '0', '30', '0', '30'], 32)
(['0', '0', '30', '0', '0'], 28)
(['0', '0', '22', '22', '22'], 26)
(['0', '0', '22', '22', '0'], 22)
(['0', '0', '22', '0', '22'], 23)
(['0', '0', '22', '0', '0'], 19)
(['0', '0', '9', '0', '9'], 11)
(['0', '0', '9', '0', '0'], 13)
(['0', '0', '0', '12', '0'], 11)
(['0', '0', '0', '18', '0'], 16)
(['0', '0', '0', '30', '30'], 25)
(['0', '0', '0', '30', '0'], 26)
(['0', '0', '0', '22', '22'], 16)
(['0', '0', '0', '22', '0'], 23)
(['0', '0', '0', '9', '0'], 13)
(['0', '0', '0', '0', '12'], 14)
(['0', '0', '0', '0', '30'], 25)
(['0', '0', '0', '0', '22'], 13)
(['0', '0', '0', '0', '0'], 162)
(['0', '0', '0', '0', '17'], 29)
(['0', '0', '0', '0', '28'], 12)
(['0', '0', '0', '17', '0'], 38)
(['0', '0', '0', '17', '17'], 23)
(['0', '0', '0', '28', '0'], 11)
(['0', '0', '0', '28', '28'], 10)
(['0', '0', '17', '0', '0'], 32)
(['0', '0', '17', '0', '17'], 38)
(['0', '0', '17', '17', '0'], 36)
(['0', '0', '17', '17', '17'], 20)
(['0', '0', '28', '0', '0'], 13)
(['0', '0', '28', '0', '28'], 16)
(['0', '0', '28', '28', '0'], 13)
(['0', '0', '28', '28', '28'], 15)
(['0', '17', '18', '17', '0'], 11)
(['0', '17', '18', '17', '17'], 11)
(['0', '17', '0', '0', '0'], 31)
(['0', '17', '0', '0', '17'], 32)
(['0', '17', '0', '17', '0'], 41)
(['0', '17', '0', '17', '17'], 41)
(['0', '17', '17', '0', '0'], 21)
(['0', '17', '17', '0', '17'], 43)
(['0', '17', '17', '17', '12'], 10)
(['0', '17', '17', '17', '0'], 40)
(['0', '17', '17', '17', '17'], 38)
(['0', '28', '0', '0', '0'], 12)
(['0', '28', '0', '0', '28'], 15)
(['0', '28', '0', '28', '0'], 17)
(['0', '28', '0', '28', '28'], 18)
(['0', '28', '28', '0', '0'], 12)
(['0', '28', '28', '0', '28'], 23)
(['0', '28', '28', '28', '0'], 20)
(['0', '28', '28', '28', '28'], 18)
(['11', '12', '12', '12', '12'], 19)
(['11', '12', '12', '12', '11'], 42)
(['11', '12', '12', '11', '12'], 63)
(['11', '12', '12', '11', '11'], 92)
(['11', '12', '11', '12', '12'], 65)
(['11', '12', '11', '12', '11'], 191)
(['11', '12', '11', '11', '12'], 137)
(['11', '12', '11', '11', '11'], 211)
(['11', '11', '12', '12', '12'], 30)
(['11', '11', '12', '12', '11'], 89)
(['11', '11', '12', '11', '12'], 141)
(['11', '11', '12', '11', '11'], 216)
(['11', '11', '11', '12', '12'], 55)
(['11', '11', '11', '12', '11'], 199)
(['11', '11', '11', '11', '12'], 129)
(['11', '11', '11', '11', '11'], 279)
(['17', '18', '17', '0', '17'], 10)
(['17', '0', '18', '17', '0'], 10)
(['17', '0', '18', '17', '17'], 11)
(['17', '0', '0', '0', '0'], 17)
(['17', '0', '0', '0', '17'], 20)
(['17', '0', '0', '17', '0'], 32)
(['17', '0', '0', '17', '17'], 30)
(['17', '0', '17', '18', '0'], 10)
(['17', '0', '17', '18', '17'], 12)
(['17', '0', '17', '0', '0'], 28)
(['17', '0', '17', '0', '17'], 47)
(['17', '0', '17', '17', '12'], 13)
(['17', '0', '17', '17', '0'], 49)
(['17', '0', '17', '17', '17'], 48)
(['17', '17', '18', '17', '0'], 12)
(['17', '17', '18', '17', '17'], 13)
(['17', '17', '0', '0', '0'], 15)
(['17', '17', '0', '0', '17'], 18)
(['17', '17', '0', '17', '0'], 37)
(['17', '17', '0', '17', '17'], 41)
(['17', '17', '17', '0', '0'], 20)
(['17', '17', '17', '0', '17'], 39)
(['17', '17', '17', '17', '12'], 15)
(['17', '17', '17', '17', '0'], 39)
(['17', '17', '17', '17', '17'], 53)
(['25', '25', '25', '25', '25'], 20)
(['25', '25', '25', '25', '26'], 15)
(['25', '25', '25', '26', '25'], 18)
(['25', '25', '25', '26', '26'], 17)
(['25', '25', '26', '25', '25'], 25)
(['25', '25', '26', '25', '26'], 30)
(['25', '25', '26', '26', '25'], 12)
(['25', '25', '26', '26', '26'], 15)
(['25', '26', '25', '25', '25'], 22)
(['25', '26', '25', '25', '26'], 25)
(['25', '26', '25', '26', '25'], 35)
(['25', '26', '25', '26', '26'], 22)
(['25', '26', '26', '25', '25'], 17)
(['25', '26', '26', '25', '26'], 24)
(['25', '26', '26', '26', '25'], 13)
(['25', '26', '26', '26', '26'], 15)
(['28', '0', '0', '0', '28'], 12)
(['28', '0', '0', '28', '0'], 12)
(['28', '0', '0', '28', '28'], 15)
(['28', '0', '28', '0', '0'], 16)
(['28', '0', '28', '0', '28'], 25)
(['28', '0', '28', '28', '0'], 23)
(['28', '0', '28', '28', '28'], 22)
(['28', '28', '0', '0', '28'], 13)
(['28', '28', '0', '28', '0'], 17)
(['28', '28', '0', '28', '28'], 19)
(['28', '28', '28', '0', '28'], 23)
(['28', '28', '28', '28', '0'], 16)
(['28', '28', '28', '28', '28'], 45)
(['26', '25', '25', '25', '25'], 17)
(['26', '25', '25', '25', '26'], 23)
(['26', '25', '25', '26', '25'], 24)
(['26', '25', '25', '26', '26'], 21)
(['26', '25', '26', '25', '25'], 25)
(['26', '25', '26', '25', '26'], 39)
(['26', '25', '26', '26', '25'], 25)
(['26', '25', '26', '26', '26'], 29)
(['26', '26', '25', '25', '25'], 14)
(['26', '26', '25', '25', '26'], 20)
(['26', '26', '25', '26', '25'], 32)
(['26', '26', '25', '26', '26'], 34)
(['26', '26', '26', '25', '25'], 16)
(['26', '26', '26', '25', '26'], 31)
(['26', '26', '26', '26', '25'], 23)
(['26', '26', '26', '26', '26'], 67)
(['1', '1', '1', '1', '1'], 13)
(['31', '30', '30', '30', '30'], 12)
(['31', '30', '30', '30', '31'], 11)
(['31', '30', '30', '31', '30'], 14)
(['31', '30', '30', '31', '31'], 11)
(['31', '30', '31', '30', '30'], 15)
(['31', '30', '31', '30', '31'], 26)
(['31', '30', '31', '31', '30'], 13)
(['31', '30', '31', '31', '31'], 13)
(['31', '31', '30', '30', '31'], 11)
(['31', '31', '30', '31', '30'], 13)
(['31', '31', '30', '31', '31'], 15)
(['31', '31', '31', '30', '31'], 10)
(['10', '9', '12', '9', '10'], 14)
(['10', '9', '10', '9', '10'], 11)
(['12', '12', '11', '12', '11', '12'], 10)
(['12', '12', '11', '12', '11', '11'], 13)
(['12', '12', '11', '11', '12', '11'], 16)
(['12', '12', '11', '11', '11', '11'], 13)
(['12', '11', '12', '12', '11', '12'], 17)
(['12', '11', '12', '12', '11', '11'], 18)
(['12', '11', '12', '11', '12', '12'], 11)
(['12', '11', '12', '11', '12', '11'], 39)
(['12', '11', '12', '11', '11', '12'], 25)
(['12', '11', '12', '11', '11', '11'], 37)
(['12', '11', '11', '12', '12', '11'], 19)
(['12', '11', '11', '12', '11', '12'], 22)
(['12', '11', '11', '12', '11', '11'], 43)
(['12', '11', '11', '11', '12', '11'], 32)
(['12', '11', '11', '11', '11', '12'], 28)
(['12', '11', '11', '11', '11', '11'], 37)
(['18', '18', '18', '18', '18', '18'], 23)
(['30', '30', '30', '30', '30', '30'], 16)
(['30', '30', '30', '30', '30', '0'], 11)
(['30', '30', '30', '30', '0', '30'], 11)
(['30', '30', '30', '0', '30', '30'], 13)
(['30', '30', '30', '0', '30', '0'], 21)
(['30', '30', '30', '0', '0', '30'], 12)
(['30', '30', '30', '0', '0', '0'], 13)
(['30', '30', '0', '30', '30', '30'], 18)
(['30', '30', '0', '30', '30', '0'], 22)
(['30', '30', '0', '30', '0', '30'], 22)
(['30', '30', '0', '30', '0', '0'], 21)
(['30', '30', '0', '0', '30', '30'], 16)
(['30', '30', '0', '0', '30', '0'], 20)
(['30', '30', '0', '0', '0', '30'], 15)
(['30', '30', '0', '0', '0', '0'], 14)
(['30', '0', '30', '30', '30', '30'], 16)
(['30', '0', '30', '30', '30', '0'], 20)
(['30', '0', '30', '30', '0', '30'], 22)
(['30', '0', '30', '30', '0', '0'], 20)
(['30', '0', '30', '0', '30', '30'], 24)
(['30', '0', '30', '0', '30', '0'], 30)
(['30', '0', '30', '0', '0', '30'], 23)
(['30', '0', '30', '0', '0', '0'], 22)
(['30', '0', '0', '30', '30', '30'], 18)
(['30', '0', '0', '30', '30', '0'], 22)
(['30', '0', '0', '30', '0', '30'], 25)
(['30', '0', '0', '30', '0', '0'], 23)
(['30', '0', '0', '0', '30', '30'], 18)
(['30', '0', '0', '0', '30', '0'], 21)
(['30', '0', '0', '0', '0', '30'], 17)
(['30', '0', '0', '0', '0', '0'], 12)
(['30', '31', '30', '31', '30', '31'], 10)
(['8', '8', '8', '8', '8', '8'], 33)
(['22', '22', '22', '22', '22', '22'], 37)
(['22', '22', '22', '22', '22', '0'], 14)
(['22', '22', '22', '22', '0', '22'], 15)
(['22', '22', '22', '0', '22', '22'], 19)
(['22', '22', '22', '0', '22', '0'], 15)
(['22', '22', '22', '0', '0', '22'], 10)
(['22', '22', '0', '22', '22', '22'], 26)
(['22', '22', '0', '22', '22', '0'], 22)
(['22', '22', '0', '22', '0', '22'], 19)
(['22', '22', '0', '22', '0', '0'], 15)
(['22', '22', '0', '0', '22', '22'], 12)
(['22', '22', '0', '0', '22', '0'], 12)
(['22', '0', '22', '22', '22', '22'], 18)
(['22', '0', '22', '22', '22', '0'], 16)
(['22', '0', '22', '22', '0', '22'], 20)
(['22', '0', '22', '0', '22', '22'], 22)
(['22', '0', '22', '0', '22', '0'], 26)
(['22', '0', '22', '0', '0', '22'], 17)
(['22', '0', '22', '0', '0', '0'], 12)
(['22', '0', '0', '22', '22', '22'], 17)
(['22', '0', '0', '22', '22', '0'], 15)
(['22', '0', '0', '22', '0', '22'], 16)
(['9', '12', '9', '9', '9', '9'], 12)
(['9', '9', '12', '9', '9', '9'], 15)
(['9', '9', '9', '9', '9', '9'], 22)
(['9', '10', '9', '12', '9', '10'], 10)
(['9', '10', '9', '10', '9', '10'], 11)
(['0', '30', '30', '30', '30', '30'], 14)
(['0', '30', '30', '30', '30', '0'], 14)
(['0', '30', '30', '30', '0', '30'], 16)
(['0', '30', '30', '30', '0', '0'], 11)
(['0', '30', '30', '0', '30', '30'], 18)
(['0', '30', '30', '0', '30', '0'], 21)
(['0', '30', '30', '0', '0', '30'], 16)
(['0', '30', '30', '0', '0', '0'], 13)
(['0', '30', '0', '30', '30', '30'], 20)
(['0', '30', '0', '30', '30', '0'], 19)
(['0', '30', '0', '30', '0', '30'], 24)
(['0', '30', '0', '30', '0', '0'], 23)
(['0', '30', '0', '0', '30', '30'], 21)
(['0', '30', '0', '0', '30', '0'], 21)
(['0', '30', '0', '0', '0', '30'], 20)
(['0', '30', '0', '0', '0', '0'], 17)
(['0', '22', '22', '22', '22', '22'], 12)
(['0', '22', '22', '22', '22', '0'], 14)
(['0', '22', '22', '22', '0', '22'], 13)
(['0', '22', '22', '0', '22', '0'], 13)
(['0', '22', '0', '22', '22', '22'], 19)
(['0', '22', '0', '22', '22', '0'], 19)
(['0', '22', '0', '22', '0', '22'], 18)
(['0', '22', '0', '22', '0', '0'], 12)
(['0', '22', '0', '0', '22', '22'], 11)
(['0', '22', '0', '0', '22', '0'], 13)
(['0', '0', '30', '30', '30', '30'], 13)
(['0', '0', '30', '30', '30', '0'], 15)
(['0', '0', '30', '30', '0', '30'], 17)
(['0', '0', '30', '30', '0', '0'], 15)
(['0', '0', '30', '0', '30', '30'], 19)
